division_number,nces_school_num,school_num,school_name,low_grades,high_grades,school_description,grade_standard,city,zip,fall_membership_schools,sch_id,region_name,region_number,division_name
008,510030002435,0844,Wilson Middle,06,08,Public school - Regular,Middle,Fishersville,22939,Membership,0080844,Valley,5,Augusta County
009,510033000139,0140,Bath County High,08,12,Public school - Regular,High,Hot Springs,24445,Membership,0090140,Valley,5,Bath County
009,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0099990,Valley,5,Bath County
009,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0099991,Valley,5,Bath County
009,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0099999,Valley,5,Bath County
009,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0099998,Valley,5,Bath County
009,510033000140,0120,Millboro Elementary,PK,07,Public school - Regular,Elementary,Millboro,24460,Membership,0090120,Valley,5,Bath County
009,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0098888,Valley,5,Bath County
009,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0099992,Valley,5,Bath County
009,510033000141,0150,Valley Elementary,PK,07,Public school - Regular,Elementary,Hot Springs,24445,Membership,0090150,Valley,5,Bath County
010,NA,0031,Bedford Connects Remote Learning,NA,NA,Public center - Virtual,NA,Bedford,24523,Non-Membership,0100031,Valley,5,Bedford County
010,510036002961,5632,Bedford County Alternative Education Center,NA,NA,Public center - Alternative,NA,Bedford,24523,Non-Membership,0105632,Valley,5,Bedford County
010,510036002141,0480,Bedford Elementary,02,05,Public school - Regular,Elementary,Bedford,24523,Membership,0100480,Valley,5,Bedford County
010,510036000144,1200,Bedford Primary,PK,01,Public school - Regular,Elementary,Bedford,24523,Membership,0101200,Valley,5,Bedford County
010,510036000145,0030,Big Island Elementary,PK,05,Public school - Regular,Elementary,Big Island,24526,Membership,0100030,Valley,5,Bedford County
010,510036000147,0160,Boonsboro Elementary,PK,05,Public school - Regular,Elementary,Lynchburg,24503,Membership,0100160,Valley,5,Bedford County
010,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0109990,Valley,5,Bedford County
010,510036002142,0500,Forest Elementary,PK,05,Public school - Regular,Elementary,Forest,24551,Membership,0100500,Valley,5,Bedford County
010,510036002174,1211,Forest Middle,06,08,Public school - Regular,Middle,Forest,24551,Membership,0101211,Valley,5,Bedford County
010,510036002526,1214,Goodview Elementary,PK,05,Public school - Regular,Elementary,Goodview,24095,Membership,0101214,Valley,5,Bedford County
010,510036003004,0600,Governor's Health Sciences Academy,NA,NA,Public center - Governor's Health Academy,NA,Bedford,24523,Non-Membership,0100600,Valley,5,Bedford County
010,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0109991,Valley,5,Bedford County
010,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0109999,Valley,5,Bedford County
010,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0109998,Valley,5,Bedford County
010,510036000149,0980,Huddleston Elementary,PK,05,Public school - Regular,Elementary,Huddleston,24104,Membership,0100980,Valley,5,Bedford County
010,510036002175,1212,Jefferson Forest High,09,12,Public school - Regular,High,Forest,24551,Membership,0101212,Valley,5,Bedford County
010,510036000151,1180,Liberty High,09,12,Public school - Regular,High,Bedford,24523,Membership,0101180,Valley,5,Bedford County
010,510036000143,0490,Liberty Middle,06,08,Public school - Regular,Middle,Bedford,24523,Membership,0100490,Valley,5,Bedford County
010,NA,9997,Local or Regional Jail,05,12,Local or Regional Jail,High,Bedford,24523,Membership,0109997,Valley,5,Bedford County
010,510036000152,0970,Moneta Elementary,PK,05,Public school - Regular,Elementary,Moneta,24121,Membership,0100970,Valley,5,Bedford County
010,510036000153,0180,Montvale Elementary,PK,05,Public school - Regular,Elementary,Montvale,24122,Membership,0100180,Valley,5,Bedford County
010,510036002109,0610,New London Academy Elementary,PK,05,Public school - Regular,Elementary,Forest,24551,Membership,0100610,Valley,5,Bedford County
010,510036000155,1170,Otter River Elementary,PK,05,Public school - Regular,Elementary,Goode,24556,Membership,0101170,Valley,5,Bedford County
010,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0108888,Valley,5,Bedford County
010,510036000156,1190,Staunton River High,09,12,Public school - Regular,High,Moneta,24121,Membership,0101190,Valley,5,Bedford County
010,510036002029,1191,Staunton River Middle,06,08,Public school - Regular,Middle,Moneta,24121,Membership,0101191,Valley,5,Bedford County
010,510036000157,0640,Stewartsville Elementary,PK,05,Public school - Regular,Elementary,Goodview,24095,Membership,0100640,Valley,5,Bedford County
010,510036000142,0010,Susie G. Gibson Science and Technology Center,NA,NA,Public center - Career and Technical Ed.,NA,Bedford,24523,Non-Membership,0100010,Valley,5,Bedford County
010,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0109992,Valley,5,Bedford County
010,510036002525,1213,Thomas Jefferson Elementary,PK,05,Public school - Regular,Elementary,Forest,24551,Membership,0101213,Valley,5,Bedford County
011,510039003002,0250,Bland County Elementary,PK,05,Public school - Regular,Elementary,Bland,24315,Membership,0110250,Southwest,7,Bland County
011,510039003009,0260,Bland County High,06,12,Public school - Regular,High,Rocky Gap,24366,Membership,0110260,Southwest,7,Bland County
011,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0119990,Southwest,7,Bland County
011,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0119991,Southwest,7,Bland County
011,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0119999,Southwest,7,Bland County
011,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0119998,Southwest,7,Bland County
011,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0118888,Southwest,7,Bland County
011,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0119992,Southwest,7,Bland County
012,510042000165,0010,Botetourt Technical Education Center,NA,NA,Public center - Division Defined,NA,Fincastle,24090,Non-Membership,0120010,Western Virginia,6,Botetourt County
012,510042000166,0220,Breckinridge Elementary,PK,05,Public school - Regular,Elementary,Fincastle,24090,Membership,0120220,Western Virginia,6,Botetourt County
012,510042000167,0020,Buchanan Elementary,PK,05,Public school - Regular,Elementary,Buchanan,24066,Membership,0120020,Western Virginia,6,Botetourt County
012,510042000164,0420,Central Academy Middle,06,08,Public school - Regular,Middle,Fincastle,24090,Membership,0120420,Western Virginia,6,Botetourt County
012,510042000168,0390,Cloverdale Elementary,PK,05,Public school - Regular,Elementary,Cloverdale,24077,Membership,0120390,Western Virginia,6,Botetourt County
012,510042000169,0400,Colonial Elementary,PK,05,Public school - Regular,Elementary,Troutville,24175,Membership,0120400,Western Virginia,6,Botetourt County
012,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0129990,Western Virginia,6,Botetourt County
012,510042000170,0030,Eagle Rock Elementary,PK,05,Public school - Regular,Elementary,Eagle Rock,24085,Membership,0120030,Western Virginia,6,Botetourt County
012,510042002527,0460,Greenfield Elementary,PK,05,Public school - Regular,Elementary,Troutville,24175,Membership,0120460,Western Virginia,6,Botetourt County
012,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0129991,Western Virginia,6,Botetourt County
012,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0129999,Western Virginia,6,Botetourt County
012,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0129998,Western Virginia,6,Botetourt County
012,510042000171,0430,James River High,09,12,Public school - Regular,High,Buchanan,24066,Membership,0120430,Western Virginia,6,Botetourt County
012,NA,9997,Local or Regional Jail,KG,12,Local or Regional Jail,Other,Fincastle,24090,Membership,0129997,Western Virginia,6,Botetourt County
012,510042000172,0440,Lord Botetourt High,09,12,Public school - Regular,High,Daleville,24083,Membership,0120440,Western Virginia,6,Botetourt County
012,510042001354,0450,Read Mountain Middle,06,08,Public school - Regular,Middle,Cloverdale,24077,Membership,0120450,Western Virginia,6,Botetourt County
012,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0128888,Western Virginia,6,Botetourt County
012,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0129992,Western Virginia,6,Botetourt County
012,510042000173,0040,Troutville Elementary,PK,05,Public school - Regular,Elementary,Troutville,24175,Membership,0120040,Western Virginia,6,Botetourt County
012,NA,0500,Virtual Academy,NA,NA,Public center - Virtual,NA,Fincastle,24090,Non-Membership,0120500,Western Virginia,6,Botetourt County
102,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1029990,Southwest,7,Bristol City
102,510045001944,0201,Day Treatment Program,NA,NA,Public center - Special Education,NA,Abingdon,24210,Non-Membership,1020201,Southwest,7,Bristol City
102,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1029991,Southwest,7,Bristol City
102,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1029999,Southwest,7,Bristol City
102,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1029998,Southwest,7,Bristol City
102,NA,9997,Local or Regional Jail,06,12,Local or Regional Jail,High,Bristol,24201,Membership,1029997,Southwest,7,Bristol City
102,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,1028888,Southwest,7,Bristol City
102,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,1029992,Southwest,7,Bristol City
102,510045000179,0080,Virginia High,09,12,Public school - Regular,High,Bristol,24201,Membership,1020080,Southwest,7,Bristol City
102,510045003104,0202,Virginia Intermediate School,02,05,Public school - Regular,Elementary,Bristol,24201,Membership,1020202,Southwest,7,Bristol City
102,510045000180,0010,Virginia Middle,06,08,Public school - Regular,Middle,Bristol,24201,Membership,1020010,Southwest,7,Bristol City
102,510045003153,0200,Virginia Primary School,PK,01,Public school - Regular,Elementary,Bristol,24201,Membership,1020200,Southwest,7,Bristol City
013,510048000183,0650,Brunswick High,09,12,Public school - Regular,High,Lawrenceville,23868,Membership,0130650,Southside,8,Brunswick County
013,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0139990,Southside,8,Brunswick County
013,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0139991,Southside,8,Brunswick County
013,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0139999,Southside,8,Brunswick County
013,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0139998,Southside,8,Brunswick County
013,510048000182,0660,James S. Russell Middle,07,08,Public school - Regular,Middle,Lawrenceville,23868,Membership,0130660,Southside,8,Brunswick County
013,NA,9997,Local or Regional Jail,KG,12,Local or Regional Jail,Other,Lawrenceville,23868,Membership,0139997,Southside,8,Brunswick County
013,510048000184,0690,Meherrin Powellton Elementary,PK,06,Public school - Regular,Elementary,Lawrenceville,23868,Membership,0130690,Southside,8,Brunswick County
013,510048000185,0700,Red Oak-Sturgeon Elementary,PK,06,Public school - Regular,Elementary,Alberta,23821,Membership,0130700,Southside,8,Brunswick County
013,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0138888,Southside,8,Brunswick County
013,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0139992,Southside,8,Brunswick County
013,510048000188,0720,Totaro Elementary,PK,06,Public school - Regular,Elementary,Lawrenceville,23868,Membership,0130720,Southside,8,Brunswick County
014,510051000191,1030,Buchanan County Technology,Career & Higher Learning Center,NA,Local Education Agency,Public center - Career and Technical Ed.,Slate Creek Rd State Rt. 83,VA,"276-935-4541,Non-Membership",0141030,Southwest,7,Buchanan County
014,NA,9990,Community PK School,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0149990,Southwest,7,Buchanan County
014,510051001897,0090,Council Elementary/Middle,PK,07,Public school - Regular,Elementary,Honaker,24260,Membership,0140090,Southwest,7,Buchanan County
014,510051000193,1000,Council High,08,12,Public school - Regular,High,Honaker,24260,Membership,0141000,Southwest,7,Buchanan County
014,510051000198,0990,Grundy High,09,12,Public school - Regular,High,Grundy,24614,Membership,0140990,Southwest,7,Buchanan County
014,NA,9991,Home Educational Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0149991,Southwest,7,Buchanan County
014,NA,9999,Homebased,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0149999,Southwest,7,Buchanan County
014,NA,9998,Homebound,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0149998,Southwest,7,Buchanan County
014,510051002052,0120,Hurley Elementary/Middle,PK,07,Public school - Regular,Elementary,Hurley,24620,Membership,0140120,Southwest,7,Buchanan County
014,510051000200,1020,Hurley High,08,12,Public school - Regular,High,Hurley,24620,Membership,0141020,Southwest,7,Buchanan County
014,NA,9997,Local Or Regional Jail,01,12,Local or Regional Jail,Other,Grundy,24614,Membership,0149997,Southwest,7,Buchanan County
014,510051001945,1040,Riverview Elementary/Middle,PK,08,Public school - Regular,Elementary,Grundy,24614,Membership,0141040,Southwest,7,Buchanan County
014,NA,8888,Special Situation Schools,NA,NA,Unknown,NA,NA,NA,Non-Membership,0148888,Southwest,7,Buchanan County
014,NA,9992,Suspension Services,NA,NA,Public center - Alternative,NA,NA,NA,Non-Membership,0149992,Southwest,7,Buchanan County
014,510051001946,1041,Twin Valley Elementary/Middle,PK,07,Public school - Regular,Elementary,Oakwood,24631,Membership,0141041,Southwest,7,Buchanan County
014,510051001947,1042,Twin Valley High,08,12,Public school - Regular,High,Pilgrim Knob,24634,Membership,0141042,Southwest,7,Buchanan County
015,510054002870,0724,Buckingham Co Elementary,03,05,Public school - Regular,Elementary,Dillwyn,23936,Membership,0150724,Southside,8,Buckingham County
015,510054002867,0020,Buckingham Co Prekindergarten Center,PK,PK,Public school - Preschool,Prekindergarten,Buckingham,23921,Membership,0150020,Southside,8,Buckingham County
015,510054002869,0723,Buckingham Co Primary,KG,02,Public school - Regular,Elementary,Dillwyn,23936,Membership,0150723,Southside,8,Buckingham County
015,510054000210,0700,Buckingham County High,09,12,Public school - Regular,High,Buckingham,23921,Membership,0150700,Southside,8,Buckingham County
015,510054000209,0721,Buckingham County Middle,06,08,Public school - Regular,Middle,Buckingham,23921,Membership,0150721,Southside,8,Buckingham County
